checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
repl_seed2_polar,polar,6,0,-2.085613965988159,3.9,1.8143860340118407,0.8598911310915365,0.14010886890846355,4.591914705022265,6.6247325731207285,2.564251184463501,0.0801328495144844,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,1,0.5556066632270813,3.9,4.455606663227082,0.988520047424488,0.011479952575512003,60.03168316086581,86.60741159239859,3.4651455879211426,0.1082858070731163,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,2,-0.584869921207428,3.9,3.315130078792572,0.9649442297892679,0.03505577021073219,19.4240638654706,28.023000612624944,2.4637181758880615,0.07699119299650192,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,3,-1.8440089225769043,3.9,2.0559910774230956,0.8865515854333328,0.11344841456666717,5.756273095708216,8.304546649180805,2.2327632904052734,0.0697738453745842,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,4,1.9061956405639648,3.9,5.806195640563965,0.9970001709585206,0.0029998290414793853,230.7154804112495,332.85207944562444,4.744541645050049,0.14826691150665283,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,5,-1.1130789518356323,3.9,2.7869210481643676,0.9419649565992592,0.05803504340074089,11.593570348541096,16.72598644803757,2.7605252265930176,0.0862664133310318,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,6,-0.16847273707389832,3.9,3.7315272629261016,0.9766042532310254,0.023395746768974598,29.279118428557155,42.24083895848007,3.4624483585357666,0.10820150375366211,1024,blocks.6.attn.mem.w_gamma
repl_seed2_polar,polar,6,7,0.4355263411998749,3.9,4.335526341199875,0.9870742821827311,0.0129257178172689,53.27810527785226,76.86405827231758,3.2818899154663086,0.10255905240774155,1024,blocks.6.attn.mem.w_gamma
repl_seed2_nope,nope,10,0,-0.4135321378707886,3.9,3.4864678621292113,0.9703002768209016,0.029699723179098386,22.990191357526637,33.16783506059198,3.5318758487701416,0.11037112772464752,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,1,-0.5671234130859375,3.9,3.3328765869140624,0.9655396103000158,0.034460389699984204,19.76571720245667,28.515902187597913,2.984949827194214,0.09327968955039978,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,2,0.7050867676734924,3.9,4.605086767673493,0.9900981921211146,0.009901807878885404,69.65493497006933,100.49082925476226,3.2687578201293945,0.10214868187904358,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,3,0.9908378720283508,3.9,4.890837872028351,0.9925409326843924,0.007459067315607646,92.57978374505582,133.5643948955647,5.308535099029541,0.16589172184467316,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,4,-1.698946237564087,3.9,2.201053762435913,0.9003440991907242,0.09965590080927579,6.602769040266875,9.525782150528201,2.3019473552703857,0.07193585485219955,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,5,-0.3653359115123749,3.9,3.534664088487625,0.9716581377262694,0.02834186227373054,24.108421855379305,34.78110065441482,2.8110191822052,0.08784434199333191,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,6,0.5957992076873779,3.9,4.495799207687378,0.9889673166999691,0.01103268330003098,62.47949435927117,90.13885666937048,3.8188230991363525,0.11933822184801102,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,10,7,-1.0323693752288818,3.9,2.867630624771118,0.9462229094539818,0.05377709054601822,12.539498819782697,18.090672762533508,2.378019094467163,0.07431308925151825,1024,blocks.10.attn.mem.w_gamma
repl_seed2_nope,nope,14,0,0.02091291919350624,3.9,3.920912919193506,0.9805623231737554,0.019437676826244615,35.31227330158152,50.944841574707404,3.2679054737091064,0.10212204605340958,1024,blocks.14.attn.mem.w_gamma
repl_seed2_nope,nope,14,1,-0.721717357635498,3.9,3.178282642364502,0.9600087854566971,0.03999121454330288,16.983555392113924,24.502091140865772,3.0657360553741455,0.09580425173044205,1024,blocks.14.attn.mem.w_gamma
